data,b_low,b_up,g_low,g_up
"b,g",0.9703125,0.9710937500000001,0.9921875,0.99296875,1
"b,g",0.9640624999999999,0.96484375,0.9781249999999999,0.9789062499999999,1
"b,g",0.9640624999999999,0.96484375,0.9796874999999999,0.98046875,1
"b,g",0.971875,0.97265625,0.9921875,0.99296875,1
"b,g",0.9703125,0.9710937500000001,0.99140625,0.9921875,1
"b,g",0.9734375,0.9742187499999999,0.9921875,0.99296875,1
"b,g",0.96875,0.96953125,0.99140625,0.9921875,1
"b,g",0.9640624999999999,0.96484375,0.975,0.97578125,1
"b,g",0.9671875,0.96796875,0.9781249999999999,0.9789062499999999,1
"b,g",0.9624999999999999,0.9632812499999999,0.9796874999999999,0.98046875,1
"b,g",0.9703125,0.9710937500000001,0.9796874999999999,0.98046875,1
"b,g",0.9624999999999999,0.9632812499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.9671875,0.96796875,0.9796874999999999,0.98046875,1
"b,g",0.9624999999999999,0.9632812499999999,0.9765625,0.97734375,1
"b,g",0.9640624999999999,0.96484375,0.9765625,0.97734375,1
"b,g",0.96875,0.96953125,0.9921875,0.99296875,1
"b,g",0.971875,0.97265625,0.99140625,0.9921875,1
"b,g",0.9624999999999999,0.9632812499999999,0.975,0.97578125,1
"b,g",0.9734375,0.9742187499999999,0.98828125,0.9890625000000001,1
"b,g",0.9734375,0.9742187499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.965625,0.9664062499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.965625,0.9664062499999999,0.9796874999999999,0.98046875,1
"b,g",0.9703125,0.9710937500000001,0.975,0.97578125,1
"b,g",0.96875,0.96953125,0.9781249999999999,0.9789062499999999,1
"b,g",0.96875,0.96953125,0.9796874999999999,0.98046875,1
"b,g",0.971875,0.97265625,0.98828125,0.9890625000000001,1
"b,g",0.9734375,0.9742187499999999,0.99140625,0.9921875,1
"b,g",0.9703125,0.9710937500000001,0.9765625,0.97734375,1
"b,g",0.965625,0.9664062499999999,0.975,0.97578125,1
"b,g",0.9671875,0.96796875,0.9765625,0.97734375,1
"b,g",0.965625,0.9664062499999999,0.9765625,0.97734375,1
"b,g",0.9671875,0.96796875,0.975,0.97578125,1
"b,g",0.971875,0.97265625,0.9890625000000001,0.9898437500000001,1
"b,g",0.96875,0.96953125,0.9765625,0.97734375,1
"b,g",0.96875,0.96953125,0.975,0.97578125,1
"b,g",0.9734375,0.9742187499999999,0.9828125,0.98359375,1
"b,g",0.971875,0.97265625,0.9828125,0.98359375,1
"b,g",0.971875,0.97265625,0.98125,0.9820312499999999,1
"b,g",0.9734375,0.9742187499999999,0.98125,0.9820312499999999,1
"b,g",0.8984375,0.89921875,0.98828125,0.9890625000000001,1
"b,g",0.8890625,0.88984375,0.9921875,0.99296875,1
"b,g",0.8875,0.8882812499999999,0.99140625,0.9921875,1
"b,g",0.8875,0.8882812499999999,0.9921875,0.99296875,1
"b,g",0.8890625,0.88984375,0.99140625,0.9921875,1
"b,g",0.8968750000000001,0.89765625,0.98828125,0.9890625000000001,1
"b,g",0.8968750000000001,0.89765625,0.9890625000000001,0.9898437500000001,1
"b,g",0.8984375,0.89921875,0.9890625000000001,0.9898437500000001,1
"b,g",0.8890625,0.88984375,0.98828125,0.9890625000000001,1
"b,g",0.8953125000000001,0.8960937500000001,0.99140625,0.9921875,1
"b,g",0.8890625,0.88984375,0.9890625000000001,0.9898437500000001,1
"b,g",0.8875,0.8882812499999999,0.98828125,0.9890625000000001,1
"b,g",0.9734375,0.9742187499999999,0.975,0.97578125,1
"b,g",0.8953125000000001,0.8960937500000001,0.9921875,0.99296875,1
"b,g",0.9703125,0.9710937500000001,0.98828125,0.9890625000000001,1
"b,g",0.8875,0.8882812499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.9734375,0.9742187499999999,0.9765625,0.97734375,1
"b,g",0.96875,0.96953125,0.9890625000000001,0.9898437500000001,1
"b,g",0.890625,0.89140625,0.99140625,0.9921875,1
"b,g",0.965625,0.9664062499999999,0.9828125,0.98359375,1
"b,g",0.9703125,0.9710937500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.9671875,0.96796875,0.9828125,0.98359375,1
"b,g",0.8921875,0.8929687500000001,0.99140625,0.9921875,1
"b,g",0.971875,0.97265625,0.975,0.97578125,1
"b,g",0.965625,0.9664062499999999,0.98125,0.9820312499999999,1
"b,g",0.9671875,0.96796875,0.98125,0.9820312499999999,1
"b,g",0.96875,0.96953125,0.98828125,0.9890625000000001,1
"b,g",0.9640624999999999,0.96484375,0.9921875,0.99296875,1
"b,g",0.8921875,0.8929687500000001,0.9921875,0.99296875,1
"b,g",0.89375,0.89453125,0.9921875,0.99296875,1
"b,g",0.9624999999999999,0.9632812499999999,0.99140625,0.9921875,1
"b,g",0.9671875,0.96796875,0.9921875,0.99296875,1
"b,g",0.9671875,0.96796875,0.99140625,0.9921875,1
"b,g",0.8953125000000001,0.8960937500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.89375,0.89453125,0.99140625,0.9921875,1
"b,g",0.8953125000000001,0.8960937500000001,0.98828125,0.9890625000000001,1
"b,g",0.9640624999999999,0.96484375,0.99140625,0.9921875,1
"b,g",0.965625,0.9664062499999999,0.99140625,0.9921875,1
"b,g",0.9624999999999999,0.9632812499999999,0.9921875,0.99296875,1
"b,g",0.890625,0.89140625,0.9921875,0.99296875,1
"b,g",0.965625,0.9664062499999999,0.9921875,0.99296875,1
"b,g",0.971875,0.97265625,0.9765625,0.97734375,1
"b,g",0.89375,0.89453125,0.98828125,0.9890625000000001,1
"b,g",0.89375,0.89453125,0.9890625000000001,0.9898437500000001,1
"b,g",0.9671875,0.96796875,0.984375,0.98515625,1
"b,g",0.9671875,0.96796875,0.9859375,0.9867187500000001,1
"b,g",0.965625,0.9664062499999999,0.984375,0.98515625,1
"b,g",0.965625,0.9664062499999999,0.9859375,0.9867187500000001,1
"b,g",0.9624999999999999,0.9632812499999999,0.98125,0.9820312499999999,1
"b,g",0.9640624999999999,0.96484375,0.98125,0.9820312499999999,1
"b,g",0.9624999999999999,0.9632812499999999,0.9828125,0.98359375,1
"b,g",0.9640624999999999,0.96484375,0.9828125,0.98359375,1
"b,g",0.965625,0.9664062499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.971875,0.97265625,0.9796874999999999,0.98046875,1
"b,g",0.9734375,0.9742187499999999,0.9781249999999999,0.9789062499999999,1
"b,g",0.965625,0.9664062499999999,0.98828125,0.9890625000000001,1
"b,g",0.9671875,0.96796875,0.9890625000000001,0.9898437500000001,1
"b,g",0.9671875,0.96796875,0.98828125,0.9890625000000001,1
"b,g",0.971875,0.97265625,0.9781249999999999,0.9789062499999999,1
"b,g",0.9734375,0.9742187499999999,0.9796874999999999,0.98046875,1
"b,g",0.9640624999999999,0.96484375,0.984375,0.98515625,1
"b,g",0.9624999999999999,0.9632812499999999,0.9859375,0.9867187500000001,1
"b,g",0.9640624999999999,0.96484375,0.9859375,0.9867187500000001,1
"b,g",0.9624999999999999,0.9632812499999999,0.984375,0.98515625,1
"b,g",0.9703125,0.9710937500000001,0.984375,0.98515625,1
"b,g",0.9703125,0.9710937500000001,0.9859375,0.9867187500000001,1
"b,g",0.9640624999999999,0.96484375,0.9890625000000001,0.9898437500000001,1
"b,g",0.9624999999999999,0.9632812499999999,0.98828125,0.9890625000000001,1
"b,g",0.96875,0.96953125,0.984375,0.98515625,1
"b,g",0.96875,0.96953125,0.9859375,0.9867187500000001,1
"b,g",0.9624999999999999,0.9632812499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.9640624999999999,0.96484375,0.98828125,0.9890625000000001,1
"b,g",0.971875,0.97265625,0.984375,0.98515625,1
"b,g",0.9703125,0.9710937500000001,0.98125,0.9820312499999999,1
"b,g",0.96875,0.96953125,0.98125,0.9820312499999999,1
"b,g",0.96875,0.96953125,0.9828125,0.98359375,1
"b,g",0.9734375,0.9742187499999999,0.9859375,0.9867187500000001,1
"b,g",0.9703125,0.9710937500000001,0.9828125,0.98359375,1
"b,g",0.971875,0.97265625,0.9859375,0.9867187500000001,1
"b,g",0.9734375,0.9742187499999999,0.984375,0.98515625,1
"b,g",0.8968750000000001,0.89765625,0.99140625,0.9921875,1
"b,g",0.8921875,0.8929687500000001,0.9890625000000001,0.9898437500000001,1
"b,g",0.8984375,0.89921875,0.9921875,0.99296875,1
"b,g",0.8968750000000001,0.89765625,0.9921875,0.99296875,1
"b,g",0.8984375,0.89921875,0.99140625,0.9921875,1
"b,g",0.890625,0.89140625,0.9890625000000001,0.9898437500000001,1
"b,g",0.8921875,0.8929687500000001,0.98828125,0.9890625000000001,1
"b,g",0.890625,0.89140625,0.98828125,0.9890625000000001,1
"b,g",0.9609374999999999,0.96171875,0.9921875,0.99296875,1
"b,g",0.9593749999999999,0.9601562499999998,0.99140625,0.9921875,1
"b,g",0.9593749999999999,0.9601562499999998,0.9921875,0.99296875,1
"b,g",0.9609374999999999,0.96171875,0.99140625,0.9921875,1
"b,g",0.9578125,0.9585937499999999,0.9921875,0.99296875,1
"b,g",0.9593749999999999,0.9601562499999998,0.98828125,0.9890625000000001,1
"b,g",0.9609374999999999,0.96171875,0.98828125,0.9890625000000001,1
"b,g",0.9609374999999999,0.96171875,0.9890625000000001,0.9898437500000001,1
"b,g",0.9593749999999999,0.9601562499999998,0.9890625000000001,0.9898437500000001,1
"b,g",0.9562499999999999,0.95703125,0.9921875,0.99296875,1
"b,g",0.9562499999999999,0.95703125,0.99140625,0.9921875,1
"b,g",0.9578125,0.9585937499999999,0.99140625,0.9921875,1
"b,g",0.9562499999999999,0.95703125,0.98828125,0.9890625000000001,1
"b,g",0.9578125,0.9585937499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.9562499999999999,0.95703125,0.9890625000000001,0.9898437500000001,1
"b,g",0.9578125,0.9585937499999999,0.98828125,0.9890625000000001,1
"b,g",0.953125,0.95390625,0.98828125,0.9890625000000001,1
"b,g",0.9546874999999999,0.9554687499999999,0.98828125,0.9890625000000001,1
"b,g",0.9546874999999999,0.9554687499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.953125,0.95390625,0.9890625000000001,0.9898437500000001,1
"b,g",0.953125,0.95390625,0.99140625,0.9921875,1
"b,g",0.9546874999999999,0.9554687499999999,0.99140625,0.9921875,1
"b,g",0.9515625,0.95234375,0.99140625,0.9921875,1
"b,g",0.9546874999999999,0.9554687499999999,0.9921875,0.99296875,1
"b,g",0.9515625,0.95234375,0.98828125,0.9890625000000001,1
"b,g",0.95,0.9507812499999999,0.99140625,0.9921875,1
"b,g",0.9515625,0.95234375,0.9890625000000001,0.9898437500000001,1
"b,g",0.9515625,0.95234375,0.9921875,0.99296875,1
"b,g",0.95,0.9507812499999999,0.9921875,0.99296875,1
"b,g",0.953125,0.95390625,0.9921875,0.99296875,1
"b,g",0.95,0.9507812499999999,0.9890625000000001,0.9898437500000001,1
"b,g",0.95,0.9507812499999999,0.98828125,0.9890625000000001,1
"b,g",1.1078125,1.10859375,0.975,0.97578125,1
"b,g",1.1078125,1.10859375,0.9765625,0.97734375,1
"b,g",1.1109375,1.11171875,0.9781249999999999,0.9789062499999999,1
"b,g",1.10625,1.10703125,0.9765625,0.97734375,1
"b,g",1.1078125,1.10859375,0.9796874999999999,0.98046875,1
"b,g",1.1078125,1.10859375,0.9781249999999999,0.9789062499999999,1
"b,g",1.10625,1.10703125,0.975,0.97578125,1
"b,g",1.10625,1.10703125,0.9796874999999999,0.98046875,1
"b,g",1.109375,1.11015625,0.9796874999999999,0.98046875,1
"b,g",1.109375,1.11015625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1109375,1.11171875,0.975,0.97578125,1
"b,g",1.109375,1.11015625,0.975,0.97578125,1
"b,g",1.1109375,1.11171875,0.9765625,0.97734375,1
"b,g",1.10625,1.10703125,0.9781249999999999,0.9789062499999999,1
"b,g",1.109375,1.11015625,0.9765625,0.97734375,1
"b,g",1.1109375,1.11171875,0.9796874999999999,0.98046875,1
"b,g",1.1046875,1.10546875,0.98125,0.9820312499999999,1
"b,g",1.1015625,1.10234375,0.984375,0.98515625,1
"b,g",1.1046875,1.10546875,0.9828125,0.98359375,1
"b,g",1.1,1.10078125,0.9859375,0.9867187500000001,1
"b,g",1.1,1.10078125,0.984375,0.98515625,1
"b,g",1.1015625,1.10234375,0.9859375,0.9867187500000001,1
"b,g",1.1,1.10078125,0.9828125,0.98359375,1
"b,g",1.1015625,1.10234375,0.98125,0.9820312499999999,1
"b,g",1.103125,1.10390625,0.9828125,0.98359375,1
"b,g",1.1015625,1.10234375,0.9828125,0.98359375,1
"b,g",1.103125,1.10390625,0.98125,0.9820312499999999,1
"b,g",1.103125,1.10390625,0.9859375,0.9867187500000001,1
"b,g",1.103125,1.10390625,0.984375,0.98515625,1
"b,g",1.1046875,1.10546875,0.984375,0.98515625,1
"b,g",1.1,1.10078125,0.98125,0.9820312499999999,1
"b,g",1.1046875,1.10546875,0.9859375,0.9867187500000001,1
"b,g",1.1078125,1.10859375,0.984375,0.98515625,1
"b,g",1.1078125,1.10859375,0.9859375,0.9867187500000001,1
"b,g",1.11875,1.11953125,0.98125,0.9820312499999999,1
"b,g",1.11875,1.11953125,0.9828125,0.98359375,1
"b,g",1.10625,1.10703125,0.9859375,0.9867187500000001,1
"b,g",1.1203125,1.12109375,0.98125,0.9820312499999999,1
"b,g",1.1203125,1.12109375,0.9828125,0.98359375,1
"b,g",1.10625,1.10703125,0.984375,0.98515625,1
"b,g",1.1109375,1.11171875,0.9859375,0.9867187500000001,1
"b,g",1.109375,1.11015625,0.984375,0.98515625,1
"b,g",1.109375,1.11015625,0.9859375,0.9867187500000001,1
"b,g",1.1109375,1.11171875,0.984375,0.98515625,1
"b,g",1.11875,1.11953125,0.975,0.97578125,1
"b,g",1.1203125,1.12109375,0.9796874999999999,0.98046875,1
"b,g",1.11875,1.11953125,0.9781249999999999,0.9789062499999999,1
"b,g",1.11875,1.11953125,0.9796874999999999,0.98046875,1
"b,g",1.1203125,1.12109375,0.9781249999999999,0.9789062499999999,1
"b,g",1.10625,1.10703125,0.99140625,0.9921875,1
"b,g",1.1203125,1.12109375,0.9765625,0.97734375,1
"b,g",1.1203125,1.12109375,0.975,0.97578125,1
"b,g",1.11875,1.11953125,0.9765625,0.97734375,1
"b,g",1.1078125,1.10859375,0.99140625,0.9921875,1
"b,g",1.10625,1.10703125,0.9921875,0.99296875,1
"b,g",1.1078125,1.10859375,0.9921875,0.99296875,1
"b,g",1.1078125,1.10859375,0.98828125,0.9890625000000001,1
"b,g",1.10625,1.10703125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1078125,1.10859375,0.9890625000000001,0.9898437500000001,1
"b,g",1.10625,1.10703125,0.98828125,0.9890625000000001,1
"b,g",1.109375,1.11015625,0.9890625000000001,0.9898437500000001,1
"b,g",1.109375,1.11015625,0.98828125,0.9890625000000001,1
"b,g",1.1109375,1.11171875,0.9890625000000001,0.9898437500000001,1
"b,g",1.1109375,1.11171875,0.98828125,0.9890625000000001,1
"b,g",1.11875,1.11953125,0.9859375,0.9867187500000001,1
"b,g",1.11875,1.11953125,0.984375,0.98515625,1
"b,g",1.1234375,1.12421875,0.984375,0.98515625,1
"b,g",1.1234375,1.12421875,0.9796874999999999,0.98046875,1
"b,g",1.1234375,1.12421875,0.9781249999999999,0.9789062499999999,1
"b,g",1.121875,1.12265625,0.9796874999999999,0.98046875,1
"b,g",1.1234375,1.12421875,0.9859375,0.9867187500000001,1
"b,g",1.1203125,1.12109375,0.984375,0.98515625,1
"b,g",1.121875,1.12265625,0.984375,0.98515625,1
"b,g",1.121875,1.12265625,0.9859375,0.9867187500000001,1
"b,g",1.121875,1.12265625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1203125,1.12109375,0.9859375,0.9867187500000001,1
"b,g",1.121875,1.12265625,0.9828125,0.98359375,1
"b,g",1.121875,1.12265625,0.9765625,0.97734375,1
"b,g",1.121875,1.12265625,0.98125,0.9820312499999999,1
"b,g",1.109375,1.11015625,0.9828125,0.98359375,1
"b,g",1.1234375,1.12421875,0.975,0.97578125,1
"b,g",1.1234375,1.12421875,0.9765625,0.97734375,1
"b,g",1.109375,1.11015625,0.99140625,0.9921875,1
"b,g",1.121875,1.12265625,0.975,0.97578125,1
"b,g",1.1234375,1.12421875,0.98125,0.9820312499999999,1
"b,g",1.1078125,1.10859375,0.98125,0.9820312499999999,1
"b,g",1.1109375,1.11171875,0.98125,0.9820312499999999,1
"b,g",1.1078125,1.10859375,0.9828125,0.98359375,1
"b,g",1.109375,1.11015625,0.98125,0.9820312499999999,1
"b,g",1.10625,1.10703125,0.98125,0.9820312499999999,1
"b,g",1.10625,1.10703125,0.9828125,0.98359375,1
"b,g",1.1109375,1.11171875,0.99140625,0.9921875,1
"b,g",1.1109375,1.11171875,0.9828125,0.98359375,1
"b,g",1.109375,1.11015625,0.9921875,0.99296875,1
"b,g",1.1109375,1.11171875,0.9921875,0.99296875,1
"b,g",1.1234375,1.12421875,0.9828125,0.98359375,1
"b,g",1.1125,1.11328125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1140625,1.11484375,0.9890625000000001,0.9898437500000001,1
"b,g",1.1125,1.11328125,0.98828125,0.9890625000000001,1
"b,g",1.1140625,1.11484375,0.98828125,0.9890625000000001,1
"b,g",1.1171875,1.11796875,0.99140625,0.9921875,1
"b,g",1.1171875,1.11796875,0.9921875,0.99296875,1
"b,g",1.115625,1.11640625,0.9921875,0.99296875,1
"b,g",1.115625,1.11640625,0.99140625,0.9921875,1
"b,g",1.1140625,1.11484375,0.99140625,0.9921875,1
"b,g",1.1125,1.11328125,0.9921875,0.99296875,1
"b,g",1.1171875,1.11796875,0.98828125,0.9890625000000001,1
"b,g",1.1140625,1.11484375,0.9921875,0.99296875,1
"b,g",1.115625,1.11640625,0.98828125,0.9890625000000001,1
"b,g",1.1125,1.11328125,0.99140625,0.9921875,1
"b,g",1.1171875,1.11796875,0.9890625000000001,0.9898437500000001,1
"b,g",1.115625,1.11640625,0.9890625000000001,0.9898437500000001,1
"b,g",1.1140625,1.11484375,0.984375,0.98515625,1
"b,g",1.1125,1.11328125,0.9859375,0.9867187500000001,1
"b,g",1.1125,1.11328125,0.984375,0.98515625,1
"b,g",1.1125,1.11328125,0.9828125,0.98359375,1
"b,g",1.1125,1.11328125,0.98125,0.9820312499999999,1
"b,g",1.1140625,1.11484375,0.9859375,0.9867187500000001,1
"b,g",1.1015625,1.10234375,0.9890625000000001,0.9898437500000001,1
"b,g",1.1171875,1.11796875,0.9859375,0.9867187500000001,1
"b,g",1.1140625,1.11484375,0.9828125,0.98359375,1
"b,g",1.1140625,1.11484375,0.98125,0.9820312499999999,1
"b,g",1.1015625,1.10234375,0.98828125,0.9890625000000001,1
"b,g",1.1015625,1.10234375,0.9921875,0.99296875,1
"b,g",1.1171875,1.11796875,0.984375,0.98515625,1
"b,g",1.103125,1.10390625,0.99140625,0.9921875,1
"b,g",1.1,1.10078125,0.9921875,0.99296875,1
"b,g",1.115625,1.11640625,0.984375,0.98515625,1
"b,g",1.1015625,1.10234375,0.99140625,0.9921875,1
"b,g",1.115625,1.11640625,0.98125,0.9820312499999999,1
"b,g",1.1,1.10078125,0.98828125,0.9890625000000001,1
"b,g",1.115625,1.11640625,0.9859375,0.9867187500000001,1
"b,g",1.1,1.10078125,0.99140625,0.9921875,1
"b,g",1.1,1.10078125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1046875,1.10546875,0.9921875,0.99296875,1
"b,g",1.115625,1.11640625,0.9828125,0.98359375,1
"b,g",1.1046875,1.10546875,0.99140625,0.9921875,1
"b,g",1.103125,1.10390625,0.98828125,0.9890625000000001,1
"b,g",1.103125,1.10390625,0.9890625000000001,0.9898437500000001,1
"b,g",1.103125,1.10390625,0.9921875,0.99296875,1
"b,g",1.1046875,1.10546875,0.9890625000000001,0.9898437500000001,1
"b,g",1.1046875,1.10546875,0.98828125,0.9890625000000001,1
"b,g",1.1171875,1.11796875,0.98125,0.9820312499999999,1
"b,g",1.1171875,1.11796875,0.9828125,0.98359375,1
"b,g",1.103125,1.10390625,0.9765625,0.97734375,1
"b,g",1.1046875,1.10546875,0.975,0.97578125,1
"b,g",1.1046875,1.10546875,0.9765625,0.97734375,1
"b,g",1.1234375,1.12421875,0.98828125,0.9890625000000001,1
"b,g",1.1234375,1.12421875,0.99140625,0.9921875,1
"b,g",1.103125,1.10390625,0.975,0.97578125,1
"b,g",1.1015625,1.10234375,0.9781249999999999,0.9789062499999999,1
"b,g",1.1234375,1.12421875,0.9921875,0.99296875,1
"b,g",1.121875,1.12265625,0.98828125,0.9890625000000001,1
"b,g",1.121875,1.12265625,0.9921875,0.99296875,1
"b,g",1.1015625,1.10234375,0.9796874999999999,0.98046875,1
"b,g",1.1046875,1.10546875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1,1.10078125,0.975,0.97578125,1
"b,g",1.1,1.10078125,0.9796874999999999,0.98046875,1
"b,g",1.121875,1.12265625,0.99140625,0.9921875,1
"b,g",1.1,1.10078125,0.9765625,0.97734375,1
"b,g",1.1234375,1.12421875,0.9890625000000001,0.9898437500000001,1
"b,g",1.121875,1.12265625,0.9890625000000001,0.9898437500000001,1
"b,g",1.1015625,1.10234375,0.9765625,0.97734375,1
"b,g",1.103125,1.10390625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1046875,1.10546875,0.9796874999999999,0.98046875,1
"b,g",1.1015625,1.10234375,0.975,0.97578125,1
"b,g",1.1,1.10078125,0.9781249999999999,0.9789062499999999,1
"b,g",1.103125,1.10390625,0.9796874999999999,0.98046875,1
"b,g",1.11875,1.11953125,0.98828125,0.9890625000000001,1
"b,g",1.1203125,1.12109375,0.9890625000000001,0.9898437500000001,1
"b,g",1.11875,1.11953125,0.9890625000000001,0.9898437500000001,1
"b,g",1.1203125,1.12109375,0.98828125,0.9890625000000001,1
"b,g",1.1203125,1.12109375,0.99140625,0.9921875,1
"b,g",1.1203125,1.12109375,0.9921875,0.99296875,1
"b,g",1.11875,1.11953125,0.9921875,0.99296875,1
"b,g",1.11875,1.11953125,0.99140625,0.9921875,1
"b,g",1.115625,1.11640625,0.975,0.97578125,1
"b,g",1.1125,1.11328125,0.9781249999999999,0.9789062499999999,1
"b,g",1.1171875,1.11796875,0.9765625,0.97734375,1
"b,g",1.1171875,1.11796875,0.975,0.97578125,1
"b,g",1.115625,1.11640625,0.9765625,0.97734375,1
"b,g",1.1171875,1.11796875,0.9796874999999999,0.98046875,1
"b,g",1.1140625,1.11484375,0.9765625,0.97734375,1
"b,g",1.1171875,1.11796875,0.9781249999999999,0.9789062499999999,1
"b,g",1.1140625,1.11484375,0.9796874999999999,0.98046875,1
"b,g",1.115625,1.11640625,0.9781249999999999,0.9789062499999999,1
"b,g",1.1140625,1.11484375,0.9781249999999999,0.9789062499999999,1
"b,g",1.1140625,1.11484375,0.975,0.97578125,1
"b,g",1.1125,1.11328125,0.975,0.97578125,1
"b,g",1.1125,1.11328125,0.9796874999999999,0.98046875,1
"b,g",1.1125,1.11328125,0.9765625,0.97734375,1
"b,g",1.115625,1.11640625,0.9796874999999999,0.98046875,1
"b,g",0.8484375000000001,0.8492187500000001,0.984375,0.98515625,1
"b,g",0.846875,0.84765625,0.9859375,0.9867187500000001,1
"b,g",0.8484375000000001,0.8492187500000001,0.9859375,0.9867187500000001,1
"b,g",0.846875,0.84765625,0.984375,0.98515625,1
"b,g",0.8437500000000001,0.8445312500000002,0.98125,0.9820312499999999,1
"b,g",0.8437500000000001,0.8445312500000002,0.9828125,0.98359375,1
"b,g",0.8453125000000001,0.8460937500000001,0.98125,0.9820312499999999,1
"b,g",0.8453125000000001,0.8460937500000001,0.9828125,0.98359375,1
"b,g",0.8453125000000001,0.8460937500000001,0.9765625,0.97734375,1
"b,g",0.8437500000000001,0.8445312500000002,0.9781249999999999,0.9789062499999999,1
"b,g",0.8453125000000001,0.8460937500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8453125000000001,0.8460937500000001,0.9796874999999999,0.98046875,1
"b,g",0.8437500000000001,0.8445312500000002,0.9796874999999999,0.98046875,1
"b,g",0.8437500000000001,0.8445312500000002,0.9765625,0.97734375,1
"b,g",0.846875,0.84765625,0.9781249999999999,0.9789062499999999,1
"b,g",0.8484375000000001,0.8492187500000001,0.98125,0.9820312499999999,1
"b,g",0.846875,0.84765625,0.9828125,0.98359375,1
"b,g",0.846875,0.84765625,0.98125,0.9820312499999999,1
"b,g",0.8484375000000001,0.8492187500000001,0.9765625,0.97734375,1
"b,g",0.846875,0.84765625,0.9765625,0.97734375,1
"b,g",0.846875,0.84765625,0.9796874999999999,0.98046875,1
"b,g",0.8453125000000001,0.8460937500000001,0.9859375,0.9867187500000001,1
"b,g",0.8453125000000001,0.8460937500000001,0.984375,0.98515625,1
"b,g",0.8437500000000001,0.8445312500000002,0.9859375,0.9867187500000001,1
"b,g",0.8484375000000001,0.8492187500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.8437500000000001,0.8445312500000002,0.984375,0.98515625,1
"b,g",0.8484375000000001,0.8492187500000001,0.9796874999999999,0.98046875,1
"b,g",0.8484375000000001,0.8492187500000001,0.9828125,0.98359375,1
"b,g",0.9109375000000001,0.9117187500000001,0.9796874999999999,0.98046875,1
"b,g",0.909375,0.91015625,0.9765625,0.97734375,1
"b,g",0.909375,0.91015625,0.9859375,0.9867187500000001,1
"b,g",0.9109375000000001,0.9117187500000001,0.984375,0.98515625,1
"b,g",0.909375,0.91015625,0.984375,0.98515625,1
"b,g",0.909375,0.91015625,0.9796874999999999,0.98046875,1
"b,g",0.9109375000000001,0.9117187500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.909375,0.91015625,0.9781249999999999,0.9789062499999999,1
"b,g",0.9109375000000001,0.9117187500000001,0.9828125,0.98359375,1
"b,g",0.909375,0.91015625,0.98125,0.9820312499999999,1
"b,g",0.9109375000000001,0.9117187500000001,0.975,0.97578125,1
"b,g",0.9109375000000001,0.9117187500000001,0.98125,0.9820312499999999,1
"b,g",0.9078125,0.9085937500000001,0.9859375,0.9867187500000001,1
"b,g",0.9109375000000001,0.9117187500000001,0.9765625,0.97734375,1
"b,g",0.909375,0.91015625,0.9828125,0.98359375,1
"b,g",0.90625,0.90703125,0.984375,0.98515625,1
"b,g",0.9078125,0.9085937500000001,0.9796874999999999,0.98046875,1
"b,g",0.90625,0.90703125,0.9796874999999999,0.98046875,1
"b,g",0.9078125,0.9085937500000001,0.9781249999999999,0.9789062499999999,1
"b,g",0.9078125,0.9085937500000001,0.984375,0.98515625,1
"b,g",0.90625,0.90703125,0.9859375,0.9867187500000001,1
"b,g",0.90625,0.90703125,0.9781249999999999,0.9789062499999999,1
"b,g",0.90625,0.90703125,0.9765625,0.97734375,1
"b,g",0.9109375000000001,0.9117187500000001,0.9859375,0.9867187500000001,1
"b,g",0.9078125,0.9085937500000001,0.9765625,0.97734375,1
"b,g",0.9046875,0.90546875,0.98125,0.9820312499999999,1
"b,g",0.903125,0.9039062499999999,0.98125,0.9820312499999999,1
"b,g",0.9046875,0.90546875,0.9828125,0.98359375,1
"b,g",0.9015625,0.90234375,0.9859375,0.9867187500000001,1
"b,g",0.9,0.9007812500000001,0.9859375,0.9867187500000001,1
"b,g",0.9078125,0.9085937500000001,0.98125,0.9820312499999999,1
"b,g",0.9,0.9007812500000001,0.984375,0.98515625,1
"b,g",0.9015625,0.90234375,0.984375,0.98515625,1
"b,g",0.903125,0.9039062499999999,0.9859375,0.9867187500000001,1
"b,g",0.9046875,0.90546875,0.984375,0.98515625,1
"b,g",0.903125,0.9039062499999999,0.984375,0.98515625,1
