"ar,c,rho",0.6121875000000001;0.6132812500000001,0.2525;0.25296874999999996,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2625;0.265,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2625;0.265,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.26;0.2625,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.26;0.2625,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2625;0.265,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2625;0.265,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.26;0.2625,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.26;0.2625,1.565;1.5675,10,0.001,0,1
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.25390625;0.254375,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.25390625;0.254375,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.2534375;0.25390625,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.2534375;0.25390625,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.25390625;0.254375,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.25390625;0.254375,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.2534375;0.25390625,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.2534375;0.25390625,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2675;0.27,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2675;0.27,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.265;0.2675,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.265;0.2675,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2675;0.27,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2675;0.27,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.265;0.2675,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.265;0.2675,1.56;1.5625,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.7025;2.705,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.7025;2.705,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.7;2.7025,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.25296874999999996;0.2534375,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.53;0.5325,2.7025;2.705,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.7025;2.705,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.7;2.7025,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.7;2.7025,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2675;0.27,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.2675;0.27,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.265;0.2675,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9025000000000003;1.9050000000000002,0.265;0.2675,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2675;0.27,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.2675;0.27,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.265;0.2675,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9000000000000001;1.9025000000000003,0.265;0.2675,1.565;1.5675,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.7075;2.71,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.7075;2.71,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.705;2.7075,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5325;0.535,2.705;2.7075,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.7075;2.71,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.7075;2.71,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.705;2.7075,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.53;0.5325,2.705;2.7075,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2625;0.265,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2625;0.265,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.26;0.2625,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.26;0.2625,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2625;0.265,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2625;0.265,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.26;0.2625,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.26;0.2625,1.56;1.5625,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7025;2.705,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7025;2.705,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7;2.7025,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7;2.7025,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7025;2.705,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7025;2.705,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7;2.7025,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7;2.7025,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2625;0.265,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2625;0.265,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.26;0.2625,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.26;0.2625,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2625;0.265,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2625;0.265,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.26;0.2625,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.26;0.2625,1.565;1.5675,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7075;2.71,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.7075;2.71,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.705;2.7075,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.5375000000000001;0.54,2.705;2.7075,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7075;2.71,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.7075;2.71,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.705;2.7075,1.6974999999999998;1.7,10,0.001,0,1
"ar,c,rho",0.535;0.5375000000000001,2.705;2.7075,1.6949999999999998;1.6974999999999998,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2675;0.27,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2675;0.27,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.265;0.2675,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.265;0.2675,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2675;0.27,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2675;0.27,1.56;1.5625,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.265;0.2675,1.5625;1.565,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.265;0.2675,1.56;1.5625,10,0.001,0,1
"ar,c,rho",0.6143750000000001;0.6154687500000001,0.25625;0.25671875,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2675;0.27,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.2675;0.27,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.265;0.2675,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9075000000000002;1.9100000000000001,0.265;0.2675,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2675;0.27,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.2675;0.27,1.565;1.5675,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.265;0.2675,1.5675;1.57,10,0.001,0,1
"ar,c,rho",1.9050000000000002;1.9075000000000002,0.265;0.2675,1.565;1.5675,10,0.001,0,1
"ar,c,rho",0.6100000000000001;0.6121875000000001,0.2525;0.2534375,1.3021875;1.30921875,10,0.001,0,2
"ar,c,rho",0.6231250000000002;0.6275000000000001,0.245;0.246875,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.41203125000000007;0.4131250000000001,0.15843749999999998;0.15890624999999997,1.5482812499999998;1.551796875,10,0.001,0,2
"ar,c,rho",0.645;0.65,0.195;0.2,0.55;0.555,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6231250000000002,0.246875;0.24875,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.645;0.65,0.19;0.195,0.55;0.555,10,0.001,0,1
"ar,c,rho",0.42;0.43999999999999995,0.43999999999999995;0.45999999999999996,0.45999999999999996;0.48,10,0.001999999999999996,0,2
"ar,c,rho",0.64;0.645,0.195;0.2,0.55;0.555,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6231250000000002,0.245;0.246875,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.64;0.645,0.19;0.195,0.55;0.555,10,0.001,0,1
"ar,c,rho",0.42;0.43999999999999995,0.42;0.43999999999999995,0.48;0.5,10,0.001999999999999996,0,2
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.25578124999999996;0.25625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6154687500000001;0.6165625000000001,0.25765625000000003;0.258125,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.2553125;0.25578124999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.42;0.43999999999999995,0.42;0.43999999999999995,0.45999999999999996;0.48,10,0.001999999999999996,0,2
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.25578124999999996;0.25625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6154687500000001;0.6165625000000001,0.2571875;0.25765625000000003,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.2553125;0.25578124999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.43999999999999995;0.45999999999999996,0.48;0.5,0.48;0.5,10,0.0020000000000000018,0,2
"ar,c,rho",0.465;0.47000000000000003,0.965;0.97,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6143750000000001;0.6154687500000001,0.25765625000000003;0.258125,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.465;0.47000000000000003,0.96;0.965,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.43999999999999995;0.45999999999999996,0.48;0.5,0.45999999999999996;0.48,10,0.0020000000000000018,0,2
"ar,c,rho",0.46;0.465,0.965;0.97,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6143750000000001;0.6154687500000001,0.2571875;0.25765625000000003,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.46;0.465,0.96;0.965,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.43999999999999995;0.45999999999999996,0.45999999999999996;0.48,0.48;0.5,10,0.0020000000000000018,0,2
"ar,c,rho",0.535;0.54,0.915;0.92,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6176562500000001;0.6187500000000001,0.25671875;0.2571875,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.535;0.54,0.91;0.915,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.43999999999999995;0.45999999999999996,0.45999999999999996;0.48,0.45999999999999996;0.48,10,0.0020000000000000018,0,2
"ar,c,rho",0.53;0.535,0.915;0.92,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6176562500000001;0.6187500000000001,0.25625;0.25671875,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.53;0.535,0.91;0.915,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.42;0.43999999999999995,0.48;0.5,0.48;0.5,10,0.001999999999999996,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.25484375000000004;0.2553125,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6165625000000001;0.6176562500000001,0.25671875;0.2571875,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.254375;0.25484375000000004,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.42;0.43999999999999995,0.48;0.5,0.45999999999999996;0.48,10,0.001999999999999996,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.25484375000000004;0.2553125,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6165625000000001;0.6176562500000001,0.25625;0.25671875,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.254375;0.25484375000000004,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.42;0.43999999999999995,0.45999999999999996;0.48,0.48;0.5,10,0.001999999999999996,0,2
"ar,c,rho",0.545;0.55,0.865;0.87,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6231250000000002;0.6275000000000001,0.250625;0.2525,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.545;0.55,0.86;0.865,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.42;0.43999999999999995,0.45999999999999996;0.48,0.45999999999999996;0.48,10,0.001999999999999996,0,2
"ar,c,rho",0.54;0.545,0.865;0.87,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.6231250000000002;0.6275000000000001,0.24875;0.250625,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.54;0.545,0.86;0.865,0.42;0.425,10,0.001,0,1
"ar,c,rho",0.48;0.5,0.43999999999999995;0.45999999999999996,0.43999999999999995;0.45999999999999996,10,0.0020000000000000018,0,2
"ar,c,rho",0.225;0.23,0.505;0.51,1.36;1.3650000000000002,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6231250000000002,0.250625;0.2525,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.225;0.23,0.5;0.505,1.36;1.3650000000000002,10,0.001,0,1
"ar,c,rho",0.48;0.5,0.43999999999999995;0.45999999999999996,0.42;0.43999999999999995,10,0.001999999999999996,0,2
"ar,c,rho",0.22;0.225,0.505;0.51,1.36;1.3650000000000002,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6231250000000002,0.24875;0.250625,1.288125;1.3021875,10,0.001,0,2
"ar,c,rho",0.22;0.225,0.5;0.505,1.36;1.3650000000000002,10,0.001,0,1
"ar,c,rho",0.4225;0.42499999999999993,0.655;0.6575,0.5375000000000001;0.54,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.25578124999999996;0.25625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6176562500000001;0.6187500000000001,0.25765625000000003;0.258125,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6132812500000001;0.6143750000000001,0.2553125;0.25578124999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.48;0.5,0.42;0.43999999999999995,0.42;0.43999999999999995,10,0.001999999999999996,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.25578124999999996;0.25625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6176562500000001;0.6187500000000001,0.2571875;0.25765625000000003,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6132812500000001,0.2553125;0.25578124999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.45999999999999996;0.48,0.43999999999999995;0.45999999999999996,0.43999999999999995;0.45999999999999996,10,0.0020000000000000018,0,2
"ar,c,rho",0.275;0.28,0.545;0.55,1.08;1.085,10,0.001,0,1
"ar,c,rho",0.6165625000000001;0.6176562500000001,0.25765625000000003;0.258125,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.275;0.28,0.54;0.545,1.08;1.085,10,0.001,0,1
"ar,c,rho",0.45999999999999996;0.48,0.43999999999999995;0.45999999999999996,0.42;0.43999999999999995,10,0.001999999999999996,0,2
"ar,c,rho",0.27;0.275,0.545;0.55,1.08;1.085,10,0.001,0,1
"ar,c,rho",0.6165625000000001;0.6176562500000001,0.2571875;0.25765625000000003,1.26;1.2635156250000001,10,0.001,0,2
"ar,c,rho",0.27;0.275,0.54;0.545,1.08;1.085,10,0.001,0,1
"ar,c,rho",0.42296875;0.4240625,0.15468749999999998;0.15515625,1.5834375;1.586953125,10,0.001,0,2
"ar,c,rho",0.475;0.48,1.375;1.3800000000000001,1.6300000000000001;1.6350000000000002,10,0.001,0,1
"ar,c,rho",0.30125;0.30250000000000005,0.59765625;0.5996874999999999,1.3528125000000002;1.3579687500000002,10,0.001,0,2
"ar,c,rho",0.475;0.48,1.37;1.375,1.6300000000000001;1.6350000000000002,10,0.001,0,1
"ar,c,rho",0.45999999999999996;0.48,0.42;0.43999999999999995,0.42;0.43999999999999995,10,0.001999999999999996,0,2
"ar,c,rho",0.47000000000000003;0.475,1.375;1.3800000000000001,1.6300000000000001;1.6350000000000002,10,0.001,0,1
"ar,c,rho",0.30125;0.30250000000000005,0.595625;0.59765625,1.3528125000000002;1.3579687500000002,10,0.001,0,2
"ar,c,rho",0.47000000000000003;0.475,1.37;1.375,1.6300000000000001;1.6350000000000002,10,0.001,0,1
"ar,c,rho",0.6285937500000001;0.6296875,0.22812500000000002;0.22859375,1.6959374999999999;1.6994531249999998,10,0.001,0,2
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.25296874999999996;0.2534375,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.59765625;0.5996874999999999,1.3528125000000002;1.3579687500000002,10,0.001,0,2
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.2525;0.25296874999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.2525;0.25625,1.3162500000000001;1.344375,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.25296874999999996;0.2534375,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.595625;0.59765625,1.3528125000000002;1.3579687500000002,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.2525;0.25296874999999996,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.41203125000000007;0.4131250000000001,0.15890624999999997;0.159375,1.5482812499999998;1.551796875,10,0.001,0,2
"ar,c,rho",0.435;0.44,0.425;0.43,1.93;1.935,10,0.001,0,1
"ar,c,rho",0.6121875000000001;0.6143750000000001,0.2534375;0.254375,1.288125;1.29515625,10,0.001,0,2
"ar,c,rho",0.435;0.44,0.42;0.425,1.93;1.935,10,0.001,0,1
"ar,c,rho",0.4875;0.49,0.6525000000000001;0.655,0.5325;0.535,10,0.001,0,2
"ar,c,rho",0.43;0.435,0.425;0.43,1.93;1.935,10,0.001,0,1
"ar,c,rho",0.6121875000000001;0.6143750000000001,0.2525;0.2534375,1.288125;1.29515625,10,0.001,0,2
"ar,c,rho",0.43;0.435,0.42;0.425,1.93;1.935,10,0.001,0,1
"ar,c,rho",0.41093750000000007;0.41203125000000007,0.15843749999999998;0.15890624999999997,1.5447656249999997;1.5482812499999998,10,0.001,0,2
"ar,c,rho",0.465;0.47000000000000003,0.975;0.98,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.46;0.47000000000000003,1.0;1.01,0.49;0.5,10,0.0010000000000000009,0,1
"ar,c,rho",0.465;0.47000000000000003,0.97;0.975,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.6100000000000001;0.6121875000000001,0.2525;0.2534375,1.29515625;1.3021875,10,0.001,0,2
"ar,c,rho",0.46;0.465,0.975;0.98,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.53;0.54,0.75;0.76,0.49;0.5,10,0.0010000000000000009,0,1
"ar,c,rho",0.46;0.465,0.97;0.975,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.40875000000000006;0.41093750000000007,0.16406249999999997;0.16499999999999998,1.5553124999999999;1.56234375,10,0.001,0,2
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.25390625;0.254375,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.3;0.31,0.18;0.19,1.55;1.56,10,0.0010000000000000009,0,1
"ar,c,rho",0.6110937500000001;0.6121875000000001,0.2534375;0.25390625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6121875000000001;0.6143750000000001,0.254375;0.2553125,1.29515625;1.3021875,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.25390625;0.254375,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.54;0.55,0.87;0.88,0.42;0.43,10,0.0010000000000000009,0,1
"ar,c,rho",0.6100000000000001;0.6110937500000001,0.2534375;0.25390625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6143750000000001,0.254375;0.25625,1.3021875;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.535;0.54,0.755;0.76,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.46;0.47000000000000003,0.97;0.98,0.42;0.43,10,0.0010000000000000009,0,1
"ar,c,rho",0.535;0.54,0.75;0.755,0.49;0.495,10,0.001,0,1
"ar,c,rho",0.6100000000000001;0.6121875000000001,0.254375;0.2553125,1.29515625;1.3021875,10,0.001,0,2
